transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_000234,2025-05-06 23:02:00,BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill,4899.4,debit,Net Banking,EXPENSE,Bills & Utilities,BESCOM ELECTRICITY BILL,monthly home electricity utility power bill,BESCOM ELECTRICITY BILL monthly home electricity utility power bill,8.497072113420016,EXPENSE::Bills & Utilities
TXN_C_000235,2025-05-29 07:52:00,PAYTM*CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,117.84,debit,Paytm,EXPENSE,Food,PAYTM POINT CYBER CITY,ginger tea samosa and banana cake,PAYTM POINT CYBER CITY ginger tea samosa and banana cake,4.7777780505944065,EXPENSE::Food
TXN_C_000236,2025-03-15 21:33:00,ACKO GENERAL VEHICLE INSUR,Annual two-wheeler car insurance renewal,3402.88,debit,UPI,EXPENSE,Insurance,ACKO GENERAL VEHICLE INSUR,annual two wheeler car insurance renewal,ACKO GENERAL VEHICLE INSUR annual two wheeler car insurance renewal,8.132671236427928,EXPENSE::Insurance
TXN_C_000237,2025-03-31 20:43:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,4162.82,debit,Credit Card,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,8.334188201134811,EXPENSE::Shopping
TXN_C_000238,2025-09-26 10:44:00,RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,67721.43,credit,Net Banking,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT freelance software contract invoice,11.123172718651134,INCOME::Freelance
TXN_C_000239,2025-12-29 04:51:00,CRED-AMAZON PRIME INDIA MEMBERSHIP STORE,Prime video and free fast shipping sub ref:39536,659.88,debit,UPI,EXPENSE,Subscriptions,CRED AMAZON PRIME INDIA MEMBERSHIP STORE,prime video and free fast shipping sub,CRED AMAZON PRIME INDIA MEMBERSHIP STORE prime video and free fast shipping sub,6.4935722802542495,EXPENSE::Subscriptions
TXN_C_000240,2025-05-05 08:13:00,SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,343.59,debit,Credit Card,EXPENSE,Food,SWIGGY RESTAURANT,food delivery dinner order biryani,SWIGGY RESTAURANT food delivery dinner order biryani,5.842355304520125,EXPENSE::Food
TXN_C_000241,2025-07-13 21:38:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal ref:34966,989.6,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL atm machine currency cash withdrawal,6.898310820154137,TRANSFER::Cash Withdrawal
TXN_C_000242,2025-01-08 06:59:00,PAYTM*SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,3663.16,transfer,Debit Card,TRANSFER,Cash Withdrawal,PAYTM ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,PAYTM ATM CASH WITHDRAWAL atm machine currency cash withdrawal,8.206354392962867,TRANSFER::Cash Withdrawal
TXN_C_000243,2025-12-27 06:25:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,14216.9,transfer,Auto Debit,TRANSFER,Savings,SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.562257013126672,TRANSFER::Savings
TXN_C_000244,2025-09-12 14:06:00,RAZORPAY*IHMCL FASTAG TOLL PLAZA PUNE,National highway automated toll deduction,347.32,debit,FASTag Wallet,EXPENSE,Transport,RAZORPAY FASTAG TOLL PLAZA PUNE,national highway automated toll deduction,RAZORPAY FASTAG TOLL PLAZA PUNE national highway automated toll deduction,5.853121597486237,EXPENSE::Transport
TXN_C_000245,2025-01-09 08:35:00,WIPRO TECHNOLOGIES SALARY CR HYD,Monthly employee salary disbursement ref:39002,126362.81,credit,Direct Deposit,INCOME,Salary,WIPRO TECHNOLOGIES SALARY CR HYD,monthly employee salary disbursement,WIPRO TECHNOLOGIES SALARY CR HYD monthly employee salary disbursement,11.746920406408279,INCOME::Salary
TXN_C_000246,2025-12-17 10:16:00,BHARATPE-HDFC FIXED DEPOSIT CREATE DELHI,Term deposit lock-in placement for 1 year,68914.72,transfer,Net Banking,TRANSFER,Savings,BHARATPE HDFC FIXED DEPOSIT CREATE DELHI,term deposit lock in placement for 1 year,BHARATPE HDFC FIXED DEPOSIT CREATE DELHI term deposit lock in placement for 1 year,11.140639587726868,TRANSFER::Savings
TXN_C_000247,2025-10-07 15:11:00,DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,311.97,debit,UPI,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,5.7461073393012025,EXPENSE::Transport
TXN_C_000248,2025-11-19 07:04:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,4417.73,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL atm machine currency cash withdrawal,8.393607603467737,TRANSFER::Cash Withdrawal
TXN_C_000249,2025-09-30 17:26:00,BILLDESK-SBI ATM CASH WITHDRAWAL STORE,ATM machine currency cash withdrawal,649.45,transfer,Debit Card,TRANSFER,Cash Withdrawal,BILLDESK SBI ATM CASH WITHDRAWAL STORE,atm machine currency cash withdrawal,BILLDESK SBI ATM CASH WITHDRAWAL STORE atm machine currency cash withdrawal,6.477664431047568,TRANSFER::Cash Withdrawal
TXN_C_000250,2025-04-02 03:58:00,CRED HDFC CARD BILL PAY NOIDA,Monthly credit card outstanding bill payment ref:98346,21368.79,transfer,UPI,TRANSFER,Credit Card Payment,CRED HDFC CARD BILL PAY NOIDA,monthly credit card outstanding bill payment,CRED HDFC CARD BILL PAY NOIDA monthly credit card outstanding bill payment,9.969733521404825,TRANSFER::Credit Card Payment
TXN_C_000251,2025-07-23 02:23:00,PAYTM*CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:56457,12908.82,debit,Debit Card,EXPENSE,Shopping,PAYTM ELECTRONICS STORE,home appliance laptop monitor accessories,PAYTM ELECTRONICS STORE home appliance laptop monitor accessories,9.465743541063395,EXPENSE::Shopping
TXN_C_000252,2025-02-11 20:54:00,DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload ref:99658,862.45,debit,UPI,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,6.760935992030679,EXPENSE::Transport
TXN_C_000253,2025-02-12 15:54:00,CRED HDFC CARD BILL PAY STORE,Monthly credit card outstanding bill payment ref:11238,32668.07,transfer,Net Banking,TRANSFER,Credit Card Payment,CRED HDFC CARD BILL PAY STORE,monthly credit card outstanding bill payment,CRED HDFC CARD BILL PAY STORE monthly credit card outstanding bill payment,10.394184037706927,TRANSFER::Credit Card Payment
TXN_C_000254,2025-04-28 06:57:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers ref:79226,7885.48,debit,Credit Card,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE branded shirts jeans casual sneakers,8.972905179945109,EXPENSE::Shopping
TXN_C_000255,2025-01-17 05:59:00,UPI-STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:81176,644.46,debit,Credit Card,EXPENSE,Food,UPI STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,UPI STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.469963240899554,EXPENSE::Food
TXN_C_000256,2025-07-23 02:19:00,APOLLO PHARMACY MEDICAL,Prescription diabetes and blood pressure drugs,3264.66,debit,UPI,EXPENSE,Healthcare,APOLLO PHARMACY MEDICAL,prescription diabetes and blood pressure drugs,APOLLO PHARMACY MEDICAL prescription diabetes and blood pressure drugs,8.091217165233191,EXPENSE::Healthcare
TXN_C_000257,2025-07-16 23:08:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,11270.69,transfer,Auto Debit,TRANSFER,Savings,SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.330049551426027,TRANSFER::Savings
TXN_C_000258,2025-06-24 19:49:00,YOUTUBE PREMIUM INDIA BANGALORE,Ad-free video streaming family plan,179.32,debit,Credit Card,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA BANGALORE,ad free video streaming family plan,YOUTUBE PREMIUM INDIA BANGALORE ad free video streaming family plan,5.194733050291466,EXPENSE::Subscriptions
TXN_C_000259,2025-10-11 12:27:00,RAZORPAY*DR LAL PATHLABS DIAGNOSTICS,Full body health checkup blood testing,2100.39,debit,UPI,EXPENSE,Healthcare,RAZORPAY LAL PATHLABS DIAGNOSTICS,full body health checkup blood testing,RAZORPAY LAL PATHLABS DIAGNOSTICS full body health checkup blood testing,7.650354309511078,EXPENSE::Healthcare
TXN_C_000260,2025-02-12 08:09:00,GOOGLE PAY REWARD CASHBACK NOIDA,Scratch card UPI transaction cashback,362.29,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK NOIDA,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK NOIDA scratch card upi transaction cashback,5.895201413387272,INCOME::Other Income
TXN_C_000261,2025-01-03 09:28:00,INDIGO AIRLINES TICKETS HYD,Direct domestic airfare booking,4598.26,debit,UPI,EXPENSE,Travel,INDIGO AIRLINES TICKETS HYD,direct domestic airfare booking,INDIGO AIRLINES TICKETS HYD direct domestic airfare booking,8.433650699971073,EXPENSE::Travel
TXN_C_000262,2025-02-22 00:05:00,UPI-PAYTM WALLET TOPUP LOAD STORE,Money transfer from bank account to wallet,2805.98,transfer,Debit Card,TRANSFER,Other Transfer,UPI PAYTM WALLET TOPUP LOAD STORE,money transfer from bank account to wallet,UPI PAYTM WALLET TOPUP LOAD STORE money transfer from bank account to wallet,7.939864451291967,TRANSFER::Other Transfer
TXN_C_000263,2025-02-13 23:57:00,BHARATPE-HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets ref:64238,765.36,debit,UPI,EXPENSE,Food,BHARATPE HALDIRAMS RESTAURANT NOIDA,north indian thali and sweets,BHARATPE HALDIRAMS RESTAURANT NOIDA north indian thali and sweets,6.641652033227792,EXPENSE::Food
TXN_C_000264,2025-09-10 04:04:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water ref:45247,3957.35,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES monthly gated community maintenance water,8.283582550752184,EXPENSE::Rent & Housing
TXN_C_000265,2025-11-17 15:38:00,RAZORPAY*GROWW MUTUAL FUND SIP AUTO,Monthly index fund SIP investment deduction ref:42990,23661.34,transfer,Auto Debit,TRANSFER,Investment,RAZORPAY MUTUAL FUND SIP AUTO,monthly index fund sip investment deduction,RAZORPAY MUTUAL FUND SIP AUTO monthly index fund sip investment deduction,10.071640033740888,TRANSFER::Investment
TXN_C_000266,2025-06-18 14:21:00,RAZORPAY*ENRICH SALON & SPA SERVICES HYD,Hair styling facial skincare treatments,3018.75,debit,Credit Card,EXPENSE,Personal Care,RAZORPAY SALON SPA SERVICES HYD,hair styling facial skincare treatments,RAZORPAY SALON SPA SERVICES HYD hair styling facial skincare treatments,8.012929325485388,EXPENSE::Personal Care
TXN_C_000267,2025-09-03 10:11:00,OPENAI CHATGPT PLUS SUB PUNE,Monthly AI assistant subscription in INR,1962.88,debit,Credit Card,EXPENSE,Subscriptions,OPENAI CHATGPT PLUS SUB PUNE,monthly ai assistant subscription in inr,OPENAI CHATGPT PLUS SUB PUNE monthly ai assistant subscription in inr,7.582677387251409,EXPENSE::Subscriptions
TXN_C_000268,2025-05-24 12:23:00,BILLDESK-HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub,690.06,debit,UPI,EXPENSE,Subscriptions,BILLDESK HOTSTAR DISNEY PLUS ANNUAL,cricket ipl and movie streaming sub,BILLDESK HOTSTAR DISNEY PLUS ANNUAL cricket ipl and movie streaming sub,6.538226650678278,EXPENSE::Subscriptions
TXN_C_000269,2025-08-25 22:13:00,POS IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,813.11,debit,FASTag Wallet,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA national highway automated toll deduction,6.702095492007746,EXPENSE::Transport
TXN_C_000270,2025-06-05 07:16:00,MYNTRA DESIGNS BANGALORE HYD,Branded shirts jeans casual sneakers,1956.9,debit,UPI,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE HYD,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE HYD branded shirts jeans casual sneakers,7.579627749263228,EXPENSE::Shopping
TXN_C_000271,2025-12-21 13:34:00,URBAN COMPANY PLUMBER CARPENTER STORE,Home tap repair carpentry maintenance,1101.09,debit,UPI,EXPENSE,Other Expense,URBAN COMPANY PLUMBER CARPENTER STORE,home tap repair carpentry maintenance,URBAN COMPANY PLUMBER CARPENTER STORE home tap repair carpentry maintenance,7.004963656069542,EXPENSE::Other Expense
TXN_C_000272,2025-02-25 07:42:00,URBAN COMPANY PLUMBER CARPENTER,Home tap repair carpentry maintenance,1671.52,debit,Cash,EXPENSE,Other Expense,URBAN COMPANY PLUMBER CARPENTER,home tap repair carpentry maintenance,URBAN COMPANY PLUMBER CARPENTER home tap repair carpentry maintenance,7.422086750077373,EXPENSE::Other Expense
TXN_C_000273,2025-08-09 03:00:00,CRED HDFC CARD BILL PAY HYD,Monthly credit card outstanding bill payment,17261.26,transfer,UPI,TRANSFER,Credit Card Payment,CRED HDFC CARD BILL PAY HYD,monthly credit card outstanding bill payment,CRED HDFC CARD BILL PAY HYD monthly credit card outstanding bill payment,9.756277894652037,TRANSFER::Credit Card Payment
TXN_C_000274,2025-10-29 22:32:00,PAYTM*HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year,79510.8,transfer,Net Banking,TRANSFER,Savings,PAYTM FIXED DEPOSIT CREATE,term deposit lock in placement for 1 year,PAYTM FIXED DEPOSIT CREATE term deposit lock in placement for 1 year,11.283660717301082,TRANSFER::Savings
TXN_C_000275,2025-03-14 11:19:00,ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan ref:21253,880.25,debit,Credit Card,EXPENSE,Bills & Utilities,ACT FIBERNET BROADBAND BILL,monthly high speed fiber internet plan,ACT FIBERNET BROADBAND BILL monthly high speed fiber internet plan,6.781341354126479,EXPENSE::Bills & Utilities
TXN_C_000276,2025-12-23 14:20:00,AIRTEL PREPAID/POSTPAID BILL,Mobile recharge and 5G family plan,386.86,debit,UPI,EXPENSE,Bills & Utilities,AIRTEL PREPAID POSTPAID BILL,mobile recharge and 5g family plan,AIRTEL PREPAID POSTPAID BILL mobile recharge and 5g family plan,5.960644449768095,EXPENSE::Bills & Utilities
TXN_C_000277,2025-03-26 23:15:00,UPI-URBAN COMPANY PLUMBER CARPENTER PUNE,Home tap repair carpentry maintenance,1315.39,debit,UPI,EXPENSE,Other Expense,UPI URBAN COMPANY PLUMBER CARPENTER PUNE,home tap repair carpentry maintenance,UPI URBAN COMPANY PLUMBER CARPENTER PUNE home tap repair carpentry maintenance,7.182648420565096,EXPENSE::Other Expense
TXN_C_000278,2025-04-06 20:42:00,CRED-YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan ref:63090,166.79,debit,Credit Card,EXPENSE,Subscriptions,CRED YOUTUBE PREMIUM INDIA,ad free video streaming family plan,CRED YOUTUBE PREMIUM INDIA ad free video streaming family plan,5.122713197501606,EXPENSE::Subscriptions
TXN_C_000279,2025-04-20 06:17:00,PAYTM*AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub,304.34,debit,Credit Card,EXPENSE,Subscriptions,PAYTM PRIME INDIA MEMBERSHIP,prime video and free fast shipping sub,PAYTM PRIME INDIA MEMBERSHIP prime video and free fast shipping sub,5.721425909828796,EXPENSE::Subscriptions
TXN_C_000280,2025-02-28 08:42:00,LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes,356.93,debit,Cash,EXPENSE,Other Expense,LOCAL DRY CLEANERS AND LAUNDRY,steam press dry cleaning clothes,LOCAL DRY CLEANERS AND LAUNDRY steam press dry cleaning clothes,5.880337436555819,EXPENSE::Other Expense
TXN_C_000281,2025-06-28 11:54:00,KITE ZERODHA EQUITY BUY HYD,Stocks portfolio investment purchase,30176.23,transfer,Net Banking,TRANSFER,Investment,KITE ZERODHA EQUITY BUY HYD,stocks portfolio investment purchase,KITE ZERODHA EQUITY BUY HYD stocks portfolio investment purchase,10.314842945472048,TRANSFER::Investment
TXN_C_000282,2025-06-10 03:15:00,RAZORPAY*CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,30638.42,debit,Debit Card,EXPENSE,Shopping,RAZORPAY ELECTRONICS STORE,home appliance laptop monitor accessories,RAZORPAY ELECTRONICS STORE home appliance laptop monitor accessories,10.330042694171446,EXPENSE::Shopping
TXN_C_000283,2025-07-16 13:11:00,POS UBER INDIA RIDES BANGALORE,Cab ride home from office commute,243.03,debit,Credit Card,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,5.497291168555042,EXPENSE::Transport
TXN_C_000284,2025-03-27 15:18:00,SBI TERM DEPOSIT INTEREST,Cumulative term deposit interest,4992.28,credit,Bank Credit,INCOME,Interest,SBI TERM DEPOSIT INTEREST,cumulative term deposit interest,SBI TERM DEPOSIT INTEREST cumulative term deposit interest,8.515848287438182,INCOME::Interest
TXN_C_000285,2025-09-06 04:12:00,BILLDESK-PHYSICSWALLAH COURSE FEE,Engineering exam prep test series,6235.08,debit,Net Banking,EXPENSE,Education,BILLDESK PHYSICSWALLAH COURSE FEE,engineering exam prep test series,BILLDESK PHYSICSWALLAH COURSE FEE engineering exam prep test series,8.73810705883175,EXPENSE::Education
TXN_C_000286,2025-08-16 15:10:00,RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,46497.33,credit,UPI,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT freelance software contract invoice,10.74717167695203,INCOME::Freelance
TXN_C_000287,2025-08-23 18:47:00,PAYTM*HPCL PETROL OUTLET PUNE NOIDA,Diesel fuel refill for SUV ref:47836,2756.94,debit,Debit Card,EXPENSE,Fuel,PAYTM PETROL OUTLET PUNE NOIDA,diesel fuel refill for suv,PAYTM PETROL OUTLET PUNE NOIDA diesel fuel refill for suv,7.922239303221755,EXPENSE::Fuel
TXN_C_000288,2025-07-07 17:52:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water ref:81186,7351.34,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES monthly gated community maintenance water,8.902773908885692,EXPENSE::Rent & Housing
TXN_C_000289,2025-06-02 01:28:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics ref:95678,4244.29,debit,Credit Card,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,8.353565412077527,EXPENSE::Shopping
TXN_C_000290,2025-10-29 22:22:00,UNACADEMY SUBSCRIPTION BANGALORE,UPSC / Tech live learning plus batch,8542.12,debit,Net Banking,EXPENSE,Education,UNACADEMY SUBSCRIPTION BANGALORE,upsc tech live learning plus batch,UNACADEMY SUBSCRIPTION BANGALORE upsc tech live learning plus batch,9.052881559640817,EXPENSE::Education
TXN_C_000291,2025-01-31 18:22:00,RAZORPAY MERCHANT SETTLEMENT MUMBAI,Freelance software contract invoice,79522.98,credit,Net Banking,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT MUMBAI,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT MUMBAI freelance software contract invoice,11.283813890379792,INCOME::Freelance
TXN_C_000292,2025-09-21 21:52:00,RAZORPAY MERCHANT SETTLEMENT NOIDA,Freelance software contract invoice ref:45041,91048.98,credit,UPI,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT NOIDA,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT NOIDA freelance software contract invoice,11.419163865496202,INCOME::Freelance
TXN_C_000293,2025-12-02 04:44:00,PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment,4963.18,transfer,UPI,TRANSFER,Bank Transfer,PHONEPE P2P UPI TRANSFER,split dinner bill with friend upi payment,PHONEPE P2P UPI TRANSFER split dinner bill with friend upi payment,8.510003406746856,TRANSFER::Bank Transfer
TXN_C_000294,2025-09-08 04:36:00,BHARATPE-OLA CABS TRIP #94812,City taxi rideshare transport,678.04,debit,Ola Money,EXPENSE,Transport,BHARATPE OLA CABS TRIP,city taxi rideshare transport,BHARATPE OLA CABS TRIP city taxi rideshare transport,6.5206800359855634,EXPENSE::Transport
